Time ms,AlphaAbs1,AlphaAbs2,AlphaAbs3,AlphaAbs4
23247,-0.376510183,-0.099093207,-0.645341747,-0.683926652
23411,-0.376510183,-0.096141176,-0.645341747,-0.683926652
23493,-0.376510183,-0.096141176,-0.645341747,-0.683926652
23546,-0.376510183,-0.010921206,-0.645341747,-0.683926652
23705,-0.376510183,0.081951618,-0.645341747,-0.683926652
23778,-0.376510183,0.152752719,-0.645341747,-0.683926652
23834,-0.376510183,0.180806513,-0.645341747,-0.683926652
23976,-0.376510183,0.180806513,-0.645341747,-0.683926652
24070,-0.376510183,0.180806513,-0.645341747,-0.683926652
24127,-0.376510183,0.180806513,-0.645341747,-0.683926652
24287,-0.376510183,0.180806513,-0.645341747,-0.683926652
24385,-0.376510183,0.180806513,-0.645341747,-0.683926652
24503,-0.376510183,0.180806513,-0.645341747,-0.683926652
24557,-0.376510183,0.178583696,-0.645341747,-0.683926652
24656,-0.376510183,0.134989706,-0.645341747,-0.683926652
24797,-0.376510183,0.083734458,-0.645341747,-0.683926652
24871,-0.376510183,0.075316979,-0.645341747,-0.683926652
24930,-0.376510183,0.089230094,-0.645341747,-0.683926652
25069,-0.376510183,0.100639529,-0.645341747,-0.683926652
25149,-0.376510183,0.100639529,-0.645341747,-0.683926652
25225,-0.376510183,0.096502209,-0.282195208,-0.683926652
25387,-0.376510183,0.061196805,-0.282195208,-0.683926652
25446,-0.376510183,0.003947656,-0.282195208,-0.683926652
25589,-0.376510183,-0.007913774,-0.275411475,-0.683926652
25662,-0.376510183,-0.007913774,-0.273096549,-0.683926652
25762,-0.376510183,-0.007913774,-0.27137838,-0.683926652
25906,-0.376510183,-0.007913774,-0.27137838,-0.683926652
25959,-0.376510183,-0.007913774,-0.27137838,-0.683926652
26059,-0.376510183,-0.007913774,-0.27137838,-0.683926652
26201,-0.229411334,-0.007913774,-0.320568422,-0.217269256
26238,-0.21313227,-0.00900183,-0.36668822,-0.210103488
26365,-0.183289757,-0.052042101,-0.515303484,-0.194103633
26512,-0.160599681,-0.170586241,-0.515303484,-0.144039313
26549,-0.153228817,-0.356282523,-0.551067207,-0.073823192
26698,-0.153228817,-0.61232241,-0.520818891,-0.013841848
26757,-0.153228817,-0.821124696,-0.508095745,0.046185228
26867,-0.153228817,-0.906613741,-0.500521813,0.103650823
27006,-0.153228817,-0.906613741,-0.516614291,0.145170987
27061,-0.153228817,-0.906613741,-0.524480568,0.178842756
27151,-0.158479662,-0.906613741,-0.518235515,0.202037447
27299,-0.148277677,-0.91080637,-0.51298116,0.207827206
27343,-0.12810329,-0.895899346,-0.514236602,0.207827206
27507,-0.143573248,-0.915885717,-0.518948598,0.203047254
27588,-0.161657541,-0.914326581,-0.525540778,0.200141838
27650,-0.180463687,-0.924873689,-0.525540778,0.204609848
27794,-0.181120465,-0.91490544,-0.510284432,0.228206432
27871,-0.181120465,-0.892732089,-0.48265652,0.234895458
27927,-0.178828796,-0.812931114,-0.459619827,0.235454904
28071,-0.152785891,-0.709167918,-0.433490329,0.238280998
28180,-0.096375794,-0.602407458,-0.433316101,0.270601188
28238,-0.012131832,-0.498833335,-0.433316101,0.286421839
28381,0.040093808,-0.435854063,-0.445073829,0.287849275
28441,0.055919271,-0.404866191,-0.470241077,0.277695378
28635,0.058157694,-0.40034549,-0.489176709,0.25197403
28673,0.058157694,-0.395413118,-0.461748224,0.21419285
28750,0.058157694,-0.375010158,-0.449314953,0.184270909
28898,0.058157694,-0.37281334,-0.444912469,0.175595181
28960,0.058157694,-0.37281334,-0.440718346,0.167701804
29046,0.058157694,-0.37281334,-0.431017269,0.167701804
29171,0.058157694,-0.37281334,-0.380129304,0.167701804
29276,0.058157694,-0.372099556,-0.279521962,0.167701804
29335,0.058157694,-0.372099556,-0.279521962,0.139036028
29478,0.058157694,-0.372099556,-0.28661727,0.062679762
29540,0.058157694,-0.372099556,-0.296714968,0.062679762
29709,0.058157694,-0.372099556,-0.311612411,0.062679762
29765,0.058157694,-0.364272436,-0.315108189,0.062679762
29837,0.058157694,-0.361562796,-0.315108189,0.062679762
30000,0.058157694,-0.365617834,-0.315108189,0.062679762
30053,0.058157694,-0.386438408,-0.315108189,0.062679762
30153,0.058157694,-0.461233514,-0.315108189,0.062679762
30299,0.058157694,-0.528447561,-0.315108189,0.062679762
30333,0.058157694,-0.544141671,-0.315108189,0.062679762
30451,0.058157694,-0.532502437,-0.315108189,0.062679762
30589,0.058157694,-0.526858143,-0.315108189,0.062679762
30642,0.058157694,-0.526858143,-0.315108189,0.062679762
30783,0.058157694,-0.527495463,-0.315108189,0.062679762
30870,0.058157694,-0.535057101,-0.315108189,0.062679762
30944,0.058157694,-0.544047875,-0.315108189,0.062679762
31082,0.058157694,-0.556623899,-0.315108189,0.062679762
31158,0.058157694,-0.558067974,-0.315108189,0.062679762
31234,0.058157694,-0.559414528,-0.315108189,0.062679762
31370,0.058157694,-0.580065841,-0.315108189,0.062679762
31448,0.058157694,-0.568759864,-0.315108189,0.062679762
31524,0.058157694,-0.515257509,-0.315108189,0.062679762
31667,0.058157694,-0.430845613,-0.315108189,0.062679762
31740,0.058157694,-0.374673683,-0.315108189,0.062679762
31885,0.058157694,-0.361981099,-0.315108189,0.062679762
31960,0.058157694,-0.365298282,-0.315108189,0.062679762
32037,0.058157694,-0.401352462,-0.315108189,0.062679762
32180,0.058157694,-0.461744009,-0.315108189,0.062679762
32276,0.058157694,-0.485347734,-0.315108189,0.062679762
32310,0.058157694,-0.494451143,-0.315108189,0.062679762
32467,0.058157694,-0.494451143,-0.315108189,0.062679762
32565,0.058157694,-0.493790419,-0.315108189,0.062679762
32618,0.058157694,-0.493790419,-0.315108189,0.062679762
32782,0.058157694,-0.508806238,-0.315108189,0.062679762
32876,0.058157694,-0.483111225,-0.315108189,0.062679762
33013,0.058157694,-0.462320505,-0.315108189,0.062679762
33046,0.058157694,-0.434069344,-0.315108189,0.062679762
33143,0.058157694,-0.376749745,-0.315108189,0.062679762
33265,0.058157694,-0.376749745,-0.315108189,0.062679762
33365,0.058157694,-0.418975436,-0.120067537,0.062679762
33423,0.058157694,-0.474134832,-0.010389938,0.062679762
33564,0.058157694,-0.49142484,0.071695048,0.062679762
33643,0.058157694,-0.49142484,0.102870287,0.062679762
33718,0.058157694,-0.49142484,0.102870287,0.062679762
33860,0.058157694,-0.492873879,0.102870287,0.062679762
33935,0.058157694,-0.50588429,0.102870287,0.062679762
34082,0.058157694,-0.529660416,0.102870287,0.062679762
34156,0.058157694,-0.529660416,0.102870287,0.062679762
34230,0.058157694,-0.529660416,0.102870287,0.062679762
34364,0.058157694,-0.529660416,0.102870287,0.062679762
34460,0.058157694,-0.529660416,0.102870287,0.062679762
34533,0.058157694,-0.529660416,0.102870287,0.062679762
34677,0.058157694,-0.529660416,0.107032337,0.062679762
34729,0.058157694,-0.529660416,0.107032337,0.062679762
34827,0.058157694,-0.529660416,0.107032337,0.062679762
34987,0.058157694,-0.529660416,0.107032337,0.062679762
35041,0.058157694,-0.529660416,0.094009573,0.062679762
35200,0.058157694,-0.529660416,0.034071301,0.062679762
35276,0.058157694,-0.532337293,-0.07720753,0.062679762
35330,0.058157694,-0.532337293,-0.099403384,0.062679762
35469,0.058157694,-0.532337293,-0.116390796,0.062679762
35551,0.058157694,-0.520464412,-0.116390796,0.062679762
35625,0.058157694,-0.509302251,-0.116390796,0.062679762
35766,0.058157694,-0.505638525,-0.116390796,0.062679762
35841,0.058157694,-0.505638525,-0.116390796,0.062679762
35919,0.058157694,-0.505638525,-0.119559033,0.062679762
36060,0.058157694,-0.505638525,-0.143711686,0.062679762
36135,0.058157694,-0.505638525,-0.185243734,0.062679762
36272,0.058157694,-0.527372769,-0.185243734,0.062679762
36350,0.058157694,-0.589022238,-0.185243734,0.062679762
36425,0.058157694,-0.653104778,-0.185243734,0.062679762
36562,0.058157694,-0.686640236,-0.185243734,0.062679762
36659,0.058157694,-0.686640236,-0.185243734,0.062679762
36712,0.058157694,-0.686640236,-0.185243734,0.062679762
36873,0.058157694,-0.686640236,-0.185243734,0.062679762
36949,0.058157694,-0.686640236,-0.185243734,0.062679762
37007,0.058157694,-0.684865947,-1.055384396,0.062679762
37148,0.058157694,-0.688357072,-1.045344765,0.062679762
37271,-0.210526201,-0.715289765,-1.022601931,0.090816442
37382,-0.186291023,-0.759630962,-1.00831011,0.107457237
37443,-0.172593836,-0.771788687,-1.003319173,0.128222864
37525,-0.145297535,-0.775277459,-0.96493923,0.166392327
37670,-0.142136094,-0.762495348,-0.924672932,0.238892437
37758,-0.127041993,-0.74959326,-0.897263948,0.329391504
37818,-0.052497519,-0.733440303,-0.863241025,0.43216325
37967,0.126637978,-0.712967586,-0.861185764,0.488578356
38030,0.293265236,-0.677719784,-0.868024266,0.51510122
38114,0.377246584,-0.598183627,-0.866011015,0.543836153
38256,0.391493083,-0.489998437,-0.881270171,0.551763675
38337,0.391493083,-0.456694489,-0.796046187,0.551763675
38480,0.391493083,-0.454165633,-0.731612639,0.551763675
38562,0.391493083,-0.451060744,-0.710407811,0.551763675
38626,0.391493083,-0.451060744,-0.687258475,0.551763675
38770,0.391493083,-0.451060744,-0.673733838,0.551763675
38832,0.391493083,-0.448666143,-0.633847482,0.551763675
38935,0.399636131,-0.428377546,-0.564869213,0.551763675
39086,0.419780408,-0.364745539,-0.515754564,0.551763675
39124,0.419780408,-0.316297925,-0.499993685,0.548692423
39226,0.419780408,-0.3124565,-0.48517068,0.538095428
39350,0.419780408,-0.3124565,-0.461490359,0.534848513
39429,0.419780408,-0.3124565,-0.424728415,0.516068539
39573,0.419780408,-0.3124565,-0.390929306,0.443095141
39659,0.405344991,-0.316497699,-0.360271786,0.345469136
39728,0.333495548,-0.320742883,-0.338453751,0.265064756
39862,0.225643166,-0.325123526,-0.330473195,0.151161467
39923,0.137209196,-0.325267232,-0.334993421,0.025700676
40027,0.137209196,-0.325267232,-0.348643355,0.025700676
40175,0.137209196,-0.321623434,-0.364067274,0.025700676
40230,0.137209196,-0.314489639,-0.372812538,0.025700676
40372,0.137209196,-0.312880059,-0.375616645,0.025700676
40452,0.137209196,-0.312880059,-0.377821087,0.025700676
40527,0.137209196,-0.329290659,-0.380565538,0.025700676
40666,0.137209196,-0.341174086,-0.416351204,0.025700676
40740,0.137209196,-0.346401418,-0.479375043,0.025700676
40812,0.137209196,-0.333233517,-0.541592809,0.025700676
40955,0.236241337,-0.328609043,-0.600719125,0.025700676
41060,0.251010178,-0.328609043,-0.628076559,0.025700676
41117,0.263654869,-0.328609043,-0.617756003,0.24657735
41266,0.284649214,-0.328609043,-0.596016207,0.24657735
41347,0.327537516,-0.343761759,-0.604654613,0.24657735
41520,0.368235589,-0.353850554,-0.66622008,0.24657735
41560,0.402539872,-0.353369783,-0.709290691,0.24657735
41676,0.416391956,-0.352025817,-0.711939316,0.24657735
41761,0.416391956,-0.362209185,-0.672264296,0.247975787
41840,0.423888713,-0.397366054,-0.660211355,0.254980944
41919,0.435150574,-0.471898492,-0.660211355,0.261617223
