Time ms, Eeg TP9, Eeg TP10, Eeg FP1, Eeg FP2, AlphaAbs TP9, AlphaAbs TP10, AlphaAbs FP1, AlphaAbs FP2, BetaAbs TP9, BetaAbs TP10, BetaAbs FP1, BetaAbs FP2, Delta TP9, Delta TP10, Delta FP1, Delta FP2, GammaAbs TP9, GammaAbs TP10, GammaAbs FP1,GammaAbs FP2, ThetaAbs TP9, ThetaAbs TP10, ThetaAbs FP1, ThetaAbs FP2, Horseshoe tp9, Horseshoe1, Horseshoe2, Horseshoe4 
42883,0.871839582,0.840584955,0.830715073,0.832360053,0.334332062,0.251319919,-0.759389062,-1.450640341,0.073166572,-0.139961377,-1.047255493,-1.056319417,0.333514828,-0.092593868,-0.80578354,-0.992869212,-0.239472899,-1.119371805,-1.530092992,-1.600119908,-0.239472899,-1.119371805,-1.530092992,-1.600119908,1,1,1,1
43032,0.876774523,0.832360053,0.834005034,0.830715073,0.32449627,0.279381577,-0.759389062,-1.434612218,0.072243298,-0.127361376,-1.058244435,-1.035815169,0.3260162,-0.094213789,-0.811259344,-0.990882443,-0.242735141,-1.13072404,-1.529686452,-1.610657398,-0.242735141,-1.13072404,-1.529686452,-1.610657398,1,1,1,1
43071,0.876774523,0.850454837,0.829070093,0.838939975,0.305447268,0.279381577,-0.766220778,-1.389503768,0.073226057,-0.117223655,-1.055659789,-1.012261398,0.325592146,-0.110992778,-0.810154198,-0.980927474,-0.252308602,-1.147579796,-1.530635468,-1.618592021,-0.252308602,-1.147579796,-1.530635468,-1.618592021,1,1,1,1
43175,0.881709464,0.840584955,0.837294994,0.832360053,0.29284241,0.279381577,-0.775653657,-1.364188613,0.076616244,-0.107445251,-1.044666558,-0.98912037,0.323530528,-0.148565528,-0.800459709,-0.96811028,-0.26209518,-1.166813004,-1.531326274,-1.622508547,-0.26209518,-1.166813004,-1.531326274,-1.622508547,1,1,1,1
43331,0.883354444,0.845519896,0.829070093,0.834005034,0.260176676,0.279381577,-0.787664584,-1.286081586,0.081365505,-0.098665011,-1.032683513,-0.969891964,0.313069758,-0.202380216,-0.791568168,-0.956908733,-0.267530903,-1.184426449,-1.529076276,-1.625060087,-0.267530903,-1.184426449,-1.529076276,-1.625060087,1,1,1,1
43373,0.899804247,0.848809857,0.834005034,0.834005034,0.238595222,0.279381577,-0.833190955,-1.183238556,0.084968675,-0.092803963,-1.025074651,-0.955419893,0.289405874,-0.258720357,-0.798910424,-0.951256279,-0.267389833,-1.198522217,-1.524360993,-1.631305456,-0.267389833,-1.198522217,-1.524360993,-1.631305456,1,1,1,1
43479,0.904739188,0.852099817,0.834005034,0.832360053,0.207049903,0.279381577,-0.908358803,-1.081878269,0.086454683,-0.090457573,-1.024111385,-0.945374111,0.254420756,-0.304689502,-0.837098686,-0.956045598,-0.261640227,-1.208191309,-1.517076102,-1.644202841,-0.261640227,-1.208191309,-1.517076102,-1.644202841,1,1,1,1
43589,0.909674129,0.845519896,0.840584955,0.830715073,0.152435043,0.270262398,-0.984434181,-1.009275434,0.083954267,-0.090092014,-1.027757118,-0.938063309,0.207727559,-0.338821957,-0.90401618,-0.975626547,-0.248144705,-1.213648081,-1.509715738,-1.663456849,-0.248144705,-1.213648081,-1.509715738,-1.663456849,1,1,1,1
43669,0.891579346,0.847164876,0.842229935,0.834005034,0.087662288,0.260476278,-1.009744409,-0.967740983,0.075033438,-0.087956993,-1.034814035,-0.933037234,0.146985887,-0.376499691,-0.971621175,-1.011989642,-0.224840144,-1.213895605,-1.503030913,-1.682510671,-0.224840144,-1.213895605,-1.503030913,-1.682510671,1,1,1,1
43819,0.880064483,0.852099817,0.842229935,0.834005034,0.060692565,0.255353187,-0.948703871,-0.952729882,0.059362721,-0.081754319,-1.04332835,-0.93071338,0.076032354,-0.427759564,-0.996737138,-1.061747528,-0.192504619,-1.208287312,-1.497654241,-1.695199257,-0.192504619,-1.208287312,-1.497654241,-1.695199257,1,1,1,1
43882,0.875129542,0.855389778,0.837294994,0.835650014,0.001651187,0.246018491,-0.907055505,-0.948665936,0.036496585,-0.073026296,-1.05189124,-0.932163918,0.012196043,-0.486307905,-0.961893925,-1.117258749,-0.158246491,-1.199093732,-1.495115899,-1.698933049,-0.158246491,-1.199093732,-1.495115899,-1.698933049,1,1,1,1
43939,0.870194601,0.842229935,0.832360053,0.829070093,-0.103709818,0.246018491,-0.863015201,-0.957854852,0.008374867,-0.06637729,-1.059749389,-0.937191811,-0.021085972,-0.526312316,-0.895340074,-1.171511725,-0.1311604,-1.189776526,-1.496804148,-1.697305868,-0.1311604,-1.189776526,-1.496804148,-1.697305868,1,1,1,1
44111,0.903094208,0.853744798,0.827425112,0.829070093,-0.171576706,0.243613182,-0.824604825,-0.957854852,-0.019574701,-0.06683272,-1.064521963,-0.945393425,-0.009450583,-0.532113715,-0.814751155,-1.22143846,-0.117595583,-1.184409693,-1.502700627,-1.695932915,-0.117595583,-1.184409693,-1.502700627,-1.695932915,1,1,1,1
44175,0.881709464,0.837294994,0.832360053,0.824135152,-0.124416814,0.238677695,-0.811433526,-0.957854852,-0.038900641,-0.074699442,-1.063539049,-0.956671482,0.045289531,-0.51343497,-0.721989751,-1.267528057,-0.119026661,-1.183344637,-1.510655313,-1.699030286,-0.119026661,-1.183344637,-1.510655313,-1.699030286,1,1,1,1
44255,0.883354444,0.838939975,0.832360053,0.830715073,-0.065045755,0.22464626,-0.805730195,-0.957854852,-0.042287194,-0.084390707,-1.054782319,-0.971800283,0.118381198,-0.492490679,-0.614632865,-1.312474081,-0.131001443,-1.182575663,-1.516768865,-1.707386312,-0.131001443,-1.182575663,-1.516768865,-1.707386312,1,1,1,1
44407,0.873484562,0.848809857,0.838939975,0.830715073,0.058891389,0.222461155,-0.802934193,-0.962484095,-0.029140432,-0.088260687,-1.039992542,-0.99119272,0.195651007,-0.481181126,-0.502932207,-1.355500467,-0.146063025,-1.176973396,-1.517942447,-1.719949828,-0.146063025,-1.176973396,-1.517942447,-1.719949828,1,1,1,1
44470,0.86690464,0.845519896,0.840584955,0.830715073,0.153487735,0.247444101,-0.798304945,-0.971910788,-0.006919331,-0.081289049,-1.023943646,-1.014611092,0.269268198,-0.471060752,-0.400403897,-1.389587049,-0.156592292,-1.163559671,-1.514625452,-1.735190193,-0.156592292,-1.163559671,-1.514625452,-1.735190193,1,1,1,1
44560,0.86361468,0.838939975,0.838939975,0.835650014,0.183494704,0.234966615,-0.799039766,-0.932138984,0.014552535,-0.067240947,-1.01061106,-1.039698502,0.335007214,-0.444606265,-0.318125595,-1.403416612,-0.158903053,-1.143310508,-1.508028161,-1.752160652,-0.158903053,-1.143310508,-1.508028161,-1.752160652,1,1,1,1
44694,0.881709464,0.820845191,0.843874916,0.829070093,0.186236062,0.216173614,-0.803677264,-0.869352277,0.029782122,-0.052492814,-1.001211061,-1.063276862,0.39176717,-0.396756364,-0.259085312,-1.389042122,-0.153417659,-1.119589559,-1.499940802,-1.768670198,-0.153417659,-1.119589559,-1.499940802,-1.768670198,1,1,1,1
44762,0.86525966,0.832360053,0.847164876,0.830715073,0.187592737,0.225393625,-0.808410718,-0.849927311,0.03880441,-0.041609542,-0.993612089,-1.08290189,0.437860521,-0.332668847,-0.221535212,-1.348677346,-0.14316441,-1.095437792,-1.491659986,-1.77961949,-0.14316441,-1.095437792,-1.491659986,-1.77961949,1,1,1,1
44925,0.883354444,0.843874916,0.842229935,0.834005034,0.187837465,0.225393625,-0.814561569,-0.849927311,0.04470159,-0.034639731,-0.98502575,-1.099331489,0.472419075,-0.259088778,-0.201554888,-1.296166316,-0.131910165,-1.073086574,-1.484805358,-1.779155144,-0.131910165,-1.073086574,-1.484805358,-1.779155144,1,1,1,1
44987,0.871839582,0.838939975,0.838939975,0.829070093,0.19409374,0.225393625,-0.824470279,-0.849927311,0.050511423,-0.028912421,-0.975372166,-1.114888802,0.494706119,-0.165577615,-0.194070982,-1.238515757,-0.122853202,-1.055461335,-1.481057129,-1.766635506,-0.122853202,-1.055461335,-1.481057129,-1.766635506,1,1,1,1
45052,0.870194601,0.838939975,0.837294994,0.835650014,0.204826212,0.225393625,-0.839357327,-0.850064867,0.058301786,-0.023973582,-0.968099687,-1.132053111,0.508217607,-0.048385954,-0.19384918,-1.177160657,-0.118137221,-1.04502965,-1.48138431,-1.747376815,-0.118137221,-1.04502965,-1.48138431,-1.747376815,1,1,1,1
45207,0.873484562,0.838939975,0.835650014,0.837294994,0.223974724,0.225393625,-0.844754467,-0.858645954,0.070767941,-0.021379001,-0.966721277,-1.149796405,0.520338251,0.073100476,-0.196234199,-1.114706595,-0.11843077,-1.040808237,-1.485815451,-1.730723972,-0.11843077,-1.040808237,-1.485815451,-1.730723972,1,1,1,1
45294,0.860324719,0.822490171,0.834005034,0.835650014,0.23683055,0.220790196,-0.848214269,-0.865570147,0.088212082,-0.022538614,-0.972256485,-1.164823262,0.533595882,0.176537639,-0.198871527,-1.059682655,-0.123460871,-1.038952139,-1.494345134,-1.721402362,-0.123460871,-1.038952139,-1.494345134,-1.721402362,1,1,1,1
45361,0.884999424,0.819200211,0.838939975,0.832360053,0.246337549,0.217239236,-0.846975089,-0.865816937,0.109975139,-0.027368626,-0.98229267,-1.173464186,0.544149039,0.250713175,-0.201537046,-1.020280852,-0.131402098,-1.035165367,-1.505469984,-1.719925071,-0.131402098,-1.035165367,-1.505469984,-1.719925071,1,1,1,1
45514,0.883354444,0.830715073,0.830715073,0.830715073,0.255185979,0.217239236,-0.833150577,-0.858355532,0.133514668,-0.033319532,-0.992568626,-1.173917797,0.549090127,0.295822256,-0.205755755,-0.995934501,-0.138964952,-1.027729686,-1.518449991,-1.721854092,-0.138964952,-1.027729686,-1.518449991,-1.721854092,1,1,1,1
45578,0.894869306,0.832360053,0.832360053,0.829070093,0.259486382,0.217239236,-0.798305758,-0.842278107,0.155427814,-0.037733418,-0.999687458,-1.166673542,0.546524491,0.319479291,-0.216132451,-0.976507199,-0.142631335,-1.015825338,-1.532195463,-1.722602713,-0.142631335,-1.015825338,-1.532195463,-1.722602713,1,1,1,1
45642,0.903094208,0.848809857,0.827425112,0.829070093,0.259486382,0.217239236,-0.738205445,-0.82059189,0.17345758,-0.039574597,-1.003100296,-1.154462456,0.534592496,0.33077919,-0.237462635,-0.946922468,-0.140756969,-1.001884115,-1.546382354,-1.72018772,-0.140756969,-1.001884115,-1.546382354,-1.72018772,1,1,1,1
45796,0.868549621,0.832360053,0.835650014,0.832360053,0.259486382,0.217239236,-0.727189827,-0.802670966,0.18628066,-0.041630942,-1.004897796,-1.141996568,0.514360751,0.338435577,-0.273930465,-0.901101941,-0.135000813,-0.989447206,-1.560791806,-1.714444847,-0.135000813,-0.989447206,-1.560791806,-1.714444847,1,1,1,1
45864,0.86525966,0.838939975,0.840584955,0.832360053,0.259486382,0.230209987,-0.748980884,-0.795730927,0.192807737,-0.048785682,-1.008647174,-1.1346734,0.489296039,0.348266157,-0.325295303,-0.849478684,-0.128380414,-0.98103269,-1.574857591,-1.706701497,-0.128380414,-0.98103269,-1.574857591,-1.706701497,1,1,1,1
46021,0.861969699,0.834005034,0.835650014,0.825780132,0.259486382,0.238177342,-0.772378173,-0.795456397,0.193137626,-0.065001506,-1.016532636,-1.135524806,0.466792485,0.360784052,-0.386253399,-0.809077987,-0.123522567,-0.978286682,-1.587988451,-1.697984679,-0.123522567,-0.978286682,-1.587988451,-1.697984679,1,1,1,1
46084,0.868549621,0.835650014,0.830715073,0.827425112,0.230037058,0.232907615,-0.770119671,-0.795456397,0.188755271,-0.089438073,-1.02837769,-1.14418022,0.455428959,0.373263382,-0.441639377,-0.790779664,-0.12205917,-0.981759278,-1.601124288,-1.68845892,-0.12205917,-0.981759278,-1.601124288,-1.68845892,1,1,1,1
46146,0.891579346,0.842229935,0.829070093,0.829070093,0.18968099,0.225371495,-0.750291495,-0.814075004,0.181719782,-0.118335281,-1.040913532,-1.157570462,0.459079164,0.381697521,-0.470684591,-0.794589064,-0.125081358,-0.990476289,-1.616923273,-1.679688441,-0.125081358,-0.990476289,-1.616923273,-1.679688441,1,1,1,1
46303,0.883354444,0.834005034,0.830715073,0.827425112,0.169230761,0.190040031,-0.737968157,-0.877898236,0.173105181,-0.145276998,-1.051127645,-1.173043137,0.475488581,0.382936011,-0.460840115,-0.811562126,-0.132893353,-1.001879715,-1.637501247,-1.675943872,-0.132893353,-1.001879715,-1.637501247,-1.675943872,1,1,1,1
46387,0.888289385,0.853744798,0.832360053,0.830715073,0.204769996,0.155292719,-0.73681324,-0.993891524,0.163361735,-0.166836092,-1.058661515,-1.190019918,0.498668629,0.375047561,-0.415808414,-0.832285889,-0.143461409,-1.011251313,-1.66001821,-1.683429917,-0.143461409,-1.011251313,-1.66001821,-1.683429917,1,1,1,1
46447,0.883354444,0.850454837,0.825780132,0.832360053,0.209197472,0.148181607,-0.73681324,-1.045244909,0.151619455,-0.182442696,-1.064207634,-1.209081451,0.525373367,0.352837929,-0.35714147,-0.854898216,-0.152715883,-1.012690241,-1.676890928,-1.705829421,-0.152715883,-1.012690241,-1.676890928,-1.705829421,1,1,1,1
46608,0.857034758,0.829070093,0.829070093,0.824135152,0.209197472,0.141967467,-0.73681324,-1.072537435,0.139136661,-0.191282061,-1.068781439,-1.228883833,0.550278622,0.308778098,-0.307145674,-0.879774728,-0.158561109,-1.001490771,-1.68077231,-1.742613839,-0.158561109,-1.001490771,-1.68077231,-1.742613839,1,1,1,1
46672,0.868549621,0.830715073,0.824135152,0.834005034,0.209197472,0.134503861,-0.73681324,-1.071515038,0.126914926,-0.193503375,-1.07047965,-1.245504867,0.568204907,0.239155,-0.277906697,-0.905050379,-0.162281568,-0.979836104,-1.671447509,-1.787120248,-0.162281568,-0.979836104,-1.671447509,-1.787120248,1,1,1,1
46733,0.893224326,0.845519896,0.825780132,0.832360053,0.195421112,0.158061359,-0.73681324,-1.063636372,0.116702296,-0.187814963,-1.065357724,-1.253114416,0.576242315,0.151537729,-0.270241451,-0.922528728,-0.166611565,-0.956422522,-1.656008888,-1.830431424,-0.166611565,-0.956422522,-1.656008888,-1.830431424,1,1,1,1
46886,0.893224326,0.842229935,0.827425112,0.832360053,0.17903665,0.208637521,-0.73681324,-1.059357341,0.111585946,-0.171060219,-1.050368634,-1.248643416,0.57707308,0.063923658,-0.277640499,-0.91799966,-0.171573225,-0.938223618,-1.64269115,-1.865714654,-0.171573225,-0.938223618,-1.64269115,-1.865714654,1,1,1,1
46976,0.881709464,0.860324719,0.838939975,0.847164876,0.176956552,0.246612967,-0.73681324,-1.05636015,0.11426279,-0.141022371,-1.026711505,-1.232662199,0.577371722,-0.002819315,-0.290645649,-0.883740542,-0.172415051,-0.926309744,-1.634251234,-1.893419854,-0.172415051,-0.926309744,-1.634251234,-1.893419854,1,1,1,1
47130,0.903094208,0.860324719,0.835650014,0.832360053,0.172985182,0.272814411,-0.73681324,-1.053481789,0.125745446,-0.100128617,-0.99994284,-1.209830455,0.583691962,-0.036967205,-0.301483702,-0.825097127,-0.16533651,-0.916866032,-1.629585383,-1.916978671,-0.16533651,-0.916866032,-1.629585383,-1.916978671,1,1,1,1
47197,0.91460907,0.852099817,0.835650014,0.827425112,0.19010965,0.306084061,-0.660113336,-1.045140118,0.142979482,-0.056358968,-0.974113009,-1.184873761,0.597303494,-0.044569444,-0.303472812,-0.759592641,-0.149795353,-0.905968023,-1.626240773,-1.938432894,-0.149795353,-0.905968023,-1.626240773,-1.938432894,1,1,1,1
47286,0.878419503,0.848809857,0.832360053,0.830715073,0.191557515,0.357399728,-0.59104526,-1.039489391,0.162198906,-0.018663034,-0.949832797,-1.159202576,0.611584377,-0.036959967,-0.29199252,-0.682010967,-0.131317111,-0.891375059,-1.623272331,-1.955221591,-0.131317111,-0.891375059,-1.623272331,-1.955221591,1,1,1,1
47420,0.888289385,0.847164876,0.830715073,0.825780132,0.231919327,0.388781236,-0.570590916,-1.050145544,0.182017023,0.008834338,-0.925365143,-1.133608023,0.618424953,-0.015943374,-0.268901122,-0.5694895,-0.115298769,-0.873098799,-1.621608927,-1.965386031,-0.115298769,-0.873098799,-1.621608927,-1.965386031,1,1,1,1
47465,0.868549621,0.837294994,0.820845191,0.825780132,0.270136598,0.388781236,-0.556023168,-1.035571686,0.201877858,0.02781168,-0.900445674,-1.108274276,0.610946669,0.017894376,-0.242520709,-0.423225286,-0.104138795,-0.851399778,-1.62114387,-1.969998376,-0.104138795,-0.851399778,-1.62114387,-1.969998376,1,1,1,1
47569,0.896514287,0.848809857,0.822490171,0.827425112,0.314698315,0.386313498,-0.530504879,-1.010113796,0.21987099,0.04211099,-0.877549782,-1.084737829,0.587689825,0.056868669,-0.22481531,-0.276217152,-0.096468745,-0.826899264,-1.619961042,-1.973202624,-0.096468745,-0.826899264,-1.619961042,-1.973202624,1,1,1,1
47741,0.904739188,0.871839582,0.827425112,0.825780132,0.342281376,0.389631896,-0.507638067,-0.996628714,0.233661837,0.054876622,-0.857396427,-1.06414204,0.552617371,0.095177129,-0.224996181,-0.157390675,-0.089983697,-0.80224216,-1.615079372,-1.974103251,-0.089983697,-0.80224216,-1.615079372,-1.974103251,1,1,1,1
47784,0.91460907,0.857034758,0.832360053,0.81755523,0.375310925,0.398135648,-0.490340205,-0.986594162,0.241561354,0.066552758,-0.83782237,-1.04643772,0.512149395,0.128445714,-0.243084763,-0.079319027,-0.083602996,-0.780797807,-1.605594869,-1.966170544,-0.083602996,-0.780797807,-1.605594869,-1.966170544,1,1,1,1
47824,0.891579346,0.857034758,0.829070093,0.81426527,0.407155494,0.393640836,-0.47942831,-0.960710379,0.245593052,0.0768893,-0.815684535,-1.029653229,0.474346679,0.161257132,-0.274337319,-0.038913705,-0.07857273,-0.764126962,-1.594556067,-1.939090577,-0.07857273,-0.764126962,-1.594556067,-1.939090577,1,1,1,1
47997,0.932703854,0.858679739,0.825780132,0.822490171,0.428339797,0.384481086,-0.461472913,-0.88042945,0.25114459,0.085871848,-0.79182971,-1.012717575,0.446544298,0.201849853,-0.308066318,-0.023586385,-0.077530635,-0.7508437,-1.587544684,-1.889117229,-0.077530635,-0.7508437,-1.587544684,-1.889117229,1,1,1,1
48062,0.926123933,0.855389778,0.820845191,0.81755523,0.428339797,0.375041091,-0.444167801,-0.796340234,0.27061319,0.092627503,-0.77032848,-0.997944324,0.421278569,0.2501124,-0.33253167,-0.01785849,-0.070168862,-0.739979361,-1.587534541,-1.825400705,-0.070168862,-0.739979361,-1.587534541,-1.825400705,1,1,1,1
48195,0.886644405,0.857034758,0.81755523,0.812620289,0.428339797,0.363208579,-0.407192582,-0.717775859,0.290901729,0.095794155,-0.755375969,-0.987040029,0.404849708,0.297761515,-0.341624528,-0.013151739,-0.066281789,-0.731764325,-1.593029533,-1.759330936,-0.066281789,-0.731764325,-1.593029533,-1.759330936,1,1,1,1
48278,0.894869306,0.858679739,0.824135152,0.81591025,0.428339797,0.339745704,-0.367087532,-0.70232912,0.309634674,0.093005775,-0.748733078,-0.982429711,0.401482488,0.331795842,-0.337176815,-0.008270111,-0.064162187,-0.726182477,-1.598420384,-1.703447704,-0.064162187,-0.726182477,-1.598420384,-1.703447704,1,1,1,1
48360,0.878419503,0.86525966,0.827425112,0.812620289,0.428339797,0.339070859,-0.341623154,-0.670187061,0.323722985,0.082150491,-0.749209376,-0.983411843,0.410377236,0.347792709,-0.325679018,-0.005407184,-0.061698634,-0.722261785,-1.597998284,-1.65940072,-0.061698634,-0.722261785,-1.597998284,-1.65940072,1,1,1,1
48510,0.870194601,0.860324719,0.829070093,0.799460446,0.428339797,0.334770345,-0.335766296,-0.653232097,0.330778952,0.061448113,-0.754925909,-0.985080172,0.421806206,0.349560121,-0.313165378,-0.006068142,-0.061591682,-0.718394547,-1.589137009,-1.624634472,-0.061591682,-0.718394547,-1.589137009,-1.624634472,1,1,1,1
48571,0.861969699,0.845519896,0.819200211,0.796170486,0.428339797,0.306560993,-0.334870873,-0.640595586,0.329036676,0.031302812,-0.763595249,-0.984774383,0.42301736,0.343568501,-0.301371606,-0.010296933,-0.068764231,-0.714543115,-1.575364781,-1.598081341,-0.068764231,-0.714543115,-1.575364781,-1.598081341,1,1,1,1
48658,0.883354444,0.845519896,0.825780132,0.794525505,0.428339797,0.270194197,-0.334870873,-0.621531964,0.317795626,-0.004439854,-0.774380884,-0.984248328,0.405808475,0.335048643,-0.291506477,-0.017383157,-0.08855144,-0.711429704,-1.561620006,-1.577602782,-0.08855144,-0.711429704,-1.561620006,-1.577602782,1,1,1,1
48810,0.847164876,0.853744798,0.832360053,0.807685348,0.419570748,0.2512779,-0.334870873,-0.621531964,0.29577777,-0.038133845,-0.788389985,-0.986041117,0.377142625,0.323872801,-0.287929131,-0.027686576,-0.118982023,-0.70889221,-1.551539548,-1.565414465,-0.118982023,-0.70889221,-1.551539548,-1.565414465,1,1,1,1
48869,0.86525966,0.860324719,0.832360053,0.810975309,0.386105873,0.233214443,-0.343192823,-0.621531964,0.260487617,-0.061621925,-0.80729131,-0.993117817,0.350387745,0.303731551,-0.294488769,-0.043371419,-0.152498781,-0.704764902,-1.544995387,-1.558872741,-0.152498781,-0.704764902,-1.544995387,-1.558872741,1,1,1,1
48935,0.883354444,0.870194601,0.832360053,0.81755523,0.386105873,0.169549543,-0.37264476,-0.621531964,0.260487617,-0.072288142,-0.830991321,-1.006643999,0.350387745,0.270669999,-0.308412018,-0.065412534,-0.152498781,-0.696476335,-1.54191658,-1.553160648,-0.152498781,-0.696476335,-1.54191658,-1.553160648,1,1,1,1
49080,0.860324719,0.852099817,0.812620289,0.822490171,0.386105873,0.110595793,-0.39788644,-0.621531964,0.260487617,-0.073739947,-0.85606761,-1.024578679,0.350387745,0.227365244,-0.316635799,-0.091969632,-0.152498781,-0.683759201,-1.540575472,-1.540996193,-0.152498781,-0.683759201,-1.540575472,-1.540996193,1,1,1,1
49137,0.880064483,0.86361468,0.829070093,0.829070093,0.386105873,0.14979544,-0.39788644,-0.626918929,0.260487617,-0.072292854,-0.88019094,-1.044968876,0.350387745,0.181422818,-0.304801531,-0.116853648,-0.152498781,-0.668723541,-1.539410614,-1.519934019,-0.152498781,-0.668723541,-1.539410614,-1.519934019,1,1,1,1
49307,0.860324719,0.842229935,0.824135152,0.837294994,0.386105873,0.238300222,-0.360812436,-0.644737175,0.260487617,-0.072692305,-0.904728164,-1.065399098,0.350387745,0.142980008,-0.273587996,-0.130835027,-0.152498781,-0.655106801,-1.53794791,-1.493129321,-0.152498781,-0.655106801,-1.53794791,-1.493129321,1,1,1,1
49386,0.896514287,0.86361468,0.829070093,0.835650014,0.386105873,0.297387825,-0.322476115,-0.651730496,0.260487617,-0.077945255,-0.933531944,-1.087615309,0.350387745,0.113699235,-0.235467439,-0.130703076,-0.152498781,-0.64727481,-1.535262442,-1.469461619,-0.152498781,-0.64727481,-1.535262442,-1.469461619,1,1,1,1
49451,0.893224326,0.868549621,0.825780132,0.827425112,0.386105873,0.309873226,-0.294719947,-0.651730496,0.260487617,-0.090383227,-0.967847488,-1.110204026,0.350387745,0.08046611,-0.201177022,-0.121102287,-0.152498781,-0.647644935,-1.530923211,-1.455840521,-0.152498781,-0.647644935,-1.530923211,-1.455840521,1,1,1,1
49603,0.894869306,0.860324719,0.81591025,0.832360053,0.386105873,0.309325785,-0.277871798,-0.629239815,0.260487617,-0.109106005,-1.002172897,-1.129887614,0.350387745,0.034338004,-0.17633163,-0.108767933,-0.152498781,-0.656396759,-1.524721301,-1.453302785,-0.152498781,-0.656396759,-1.524721301,-1.453302785,1,1,1,1
49707,0.883354444,0.858679739,0.81591025,0.832360053,0.386105873,0.306824283,-0.277252925,-0.599829174,0.260487617,-0.12958325,-1.029445645,-1.143911958,0.350387745,-0.021002374,-0.159723677,-0.093970295,-0.152498781,-0.67002488,-1.516465665,-1.459250489,-0.152498781,-0.67002488,-1.516465665,-1.459250489,1,1,1,1
49752,0.883354444,0.861969699,0.820845191,0.829070093,0.386105873,0.355226402,-0.277252925,-0.613335649,0.260487617,-0.144998614,-1.046160492,-1.14771583,0.350387745,-0.053913603,-0.148779982,-0.07541123,-0.152498781,-0.683737319,-1.505596348,-1.466951227,-0.152498781,-0.683737319,-1.505596348,-1.466951227,1,1,1,1
49896,0.855389778,0.852099817,0.825780132,0.827425112,0.386105873,0.355226402,-0.284678237,-0.651836678,0.260487617,-0.142269338,-1.054665771,-1.14441425,0.350387745,-0.087551882,-0.140373812,-0.05655451,-0.152498781,-0.679506703,-1.493187313,-1.473044456,-0.152498781,-0.679506703,-1.493187313,-1.473044456,1,1,1,1
49965,0.881709464,0.861969699,0.824135152,0.81755523,0.386105873,0.355226402,-0.311026052,-0.663630144,0.260487617,-0.132569356,-1.058750309,-1.144209359,0.350387745,-0.092386772,-0.131206395,-0.044157679,-0.152498781,-0.67218856,-1.483644145,-1.478897838,-0.152498781,-0.67218856,-1.483644145,-1.478897838,1,1,1,1
50025,0.86525966,0.843874916,0.822490171,0.81591025,0.386105873,0.355226402,-0.375024934,-0.608075413,0.260487617,-0.120193889,-1.058543088,-1.151551744,0.350387745,-0.077917478,-0.122040869,-0.040527072,-0.152498781,-0.663346298,-1.47865347,-1.485130363,-0.152498781,-0.663346298,-1.47865347,-1.485130363,1,1,1,1
50172,0.875129542,0.852099817,0.820845191,0.809330329,0.386105873,0.355226402,-0.428501973,-0.595555212,0.260487617,-0.110031649,-1.05414204,-1.164677588,0.350387745,-0.054494552,-0.116616786,-0.041331931,-0.152498781,-0.654034329,-1.47935251,-1.492856796,-0.152498781,-0.654034329,-1.47935251,-1.492856796,1,1,1,1
50254,0.871839582,0.837294994,0.827425112,0.807685348,0.386105873,0.355226402,-0.454872508,-0.588963782,0.260487617,-0.105159343,-1.044586195,-1.177639438,0.350387745,-0.028266028,-0.117418269,-0.04188022,-0.152498781,-0.646129195,-1.482109553,-1.499555889,-0.152498781,-0.646129195,-1.482109553,-1.499555889,1,1,1,1
50409,0.875129542,0.845519896,0.827425112,0.799460446,0.386105873,0.355226402,-0.468431021,-0.587933989,0.260487617,-0.107330442,-1.031786352,-1.183891688,0.350387745,7.37E-04,-0.124975696,-0.043830527,-0.152498781,-0.643669681,-1.483964774,-1.503174759,-0.152498781,-0.643669681,-1.483964774,-1.503174759,1,1,1,1
50496,0.870194601,0.845519896,0.81591025,0.804395387,0.386105873,0.355226402,-0.473394769,-0.587933989,0.260487617,-0.116856244,-1.016928528,-1.180591344,0.350387745,0.033683219,-0.138988077,-0.058955483,-0.152498781,-0.652985316,-1.482114876,-1.503797074,-0.152498781,-0.652985316,-1.482114876,-1.503797074,1,1,1,1
50556,0.876774523,0.848809857,0.81591025,0.809330329,0.386105873,0.355226402,-0.477207239,-0.587933989,0.260487617,-0.134319446,-1.001689905,-1.173198752,0.350387745,0.070531049,-0.161685514,-0.096406802,-0.152498781,-0.679703668,-1.477139169,-1.507537175,-0.152498781,-0.679703668,-1.477139169,-1.507537175,1,1,1,1
50709,0.86690464,0.847164876,0.819200211,0.802750407,0.386105873,0.355226402,-0.470880546,-0.576094108,0.260487617,-0.160627625,-0.988316974,-1.166589078,0.350387745,0.107962677,-0.196546504,-0.154805379,-0.152498781,-0.72683036,-1.472027193,-1.515317187,-0.152498781,-0.72683036,-1.472027193,-1.515317187,1,1,1,1
50767,0.860324719,0.848809857,0.819200211,0.804395387,0.386105873,0.355226402,-0.470880546,-0.547038823,0.260487617,-0.160627625,-0.978873905,-1.161912318,0.350387745,0.107962677,-0.244042314,-0.220517472,-0.152498781,-0.72683036,-1.468123786,-1.529085514,-0.152498781,-0.72683036,-1.468123786,-1.529085514,1,1,1,1
