Packet time, Time ms, Eeg TP9, Eeg TP10, Eeg FP1, Eeg FP2, AlphaAbs TP9, AlphaAbs TP10, AlphaAbs FP1, AlphaAbs FP2, BetaAbs TP9, BetaAbs TP10, BetaAbs FP1, BetaAbs FP2, Delta TP9, Delta TP10, Delta FP1, Delta FP2, GammaAbs TP9, GammaAbs TP10, GammaAbs FP1,GammaAbs FP2, ThetaAbs TP9, ThetaAbs TP10, ThetaAbs FP1, ThetaAbs FP2, Horseshoe tp9, Horseshoe TP10, Horseshoe FP1, Horseshoe FP2 
1438794874920225,34291,0.7254363310358442,0.7534009968580876,0.8241351515849387,0.835650013982333,0.018544332884001695,-0.1366770013178199,-0.13695357503893713,-0.5888990871797747,0.16404201720103645,-0.12394478507141671,-0.5889063336019801,-0.7346362405171208,0.2995649136081756,0.33110622669381734,0.8405245689637729,0.5359525391528055,-0.2704704630081494,-0.6549548512608925,-0.9615021178212216,-1.2713635189707884,-0.2704704630081494,-0.6549548512608925,-0.9615021178212216,-1.2713635189707884,2,2,1,1
1438794875008573,34438,0.7451760951456631,0.7254363310358442,0.8159102498725141,0.8126202891875443,0.018544332884001695,-0.1366770013178199,-0.16425404394844118,-0.6022024324966113,0.16404201720103645,-0.12394478507141671,-0.6224188745504309,-0.7538142950873354,0.2995649136081756,0.33110622669381734,0.8019936295847543,0.5287427294829774,-0.2704704630081494,-0.6549548512608925,-0.9931176535225262,-1.2858027271610293,-0.2704704630081494,-0.6549548512608925,-0.9931176535225262,-1.2858027271610293,1,1,1,1
1438794875156827,34525,0.8405849550097877,0.7237913506933593,0.8142652695300292,0.7780757019953612,0.018544332884001695,-0.1366770013178199,-0.19596137942772285,-0.5946252658461112,0.16404201720103645,-0.12394478507141671,-0.6515510194330666,-0.7741269859055492,0.2995649136081756,0.33110622669381734,0.7537588103109676,0.5233025965758322,-0.2704704630081494,-0.6549548512608925,-1.0241145536339207,-1.2969880550622235,-0.2704704630081494,-0.6549548512608925,-1.0241145536339207,-1.2969880550622235,1,1,1,1
1438794875222714,34582,0.8438749156947576,0.7484660558306329,0.8159102498725141,0.7945255054202103,0.018544332884001695,-0.20710141379581565,-0.26249519782525055,-0.5946252658461112,0.16404201720103645,0.010593821995951712,-0.674814207407768,-0.8002516813786761,0.2995649136081756,0.22355917788904014,0.6946270996458095,0.517471403537776,-0.2704704630081494,-1.0622338526672606,-1.0529037644788168,-1.3069269472344835,-0.2704704630081494,-1.0622338526672606,-1.0529037644788168,-1.3069269472344835,1,1,1,1
1438794875300423,34712,0.8323600532973632,0.7287262917208139,0.8274251122699084,0.8241351515849387,0.018544332884001695,-0.16648133280917501,-0.3313479832541364,-0.5946252658461112,0.16404201720103645,0.00499033372901542,-0.6948670209531334,-0.8309688063902585,0.2995649136081756,0.1902636862252369,0.6144976793212188,0.5161100598491389,-0.2704704630081494,-1.0340512617508495,-1.0862020392285898,-1.316858628984812,-0.2704704630081494,-1.0340512617508495,-1.0862020392285898,-1.316858628984812,1,1,1,1
1438794875452226,34813,0.8471648763797273,0.7484660558306329,0.8290700926123933,0.8290700926123933,0.018544332884001695,-0.07147069803043053,-0.42716693587700033,-0.5790447012652167,0.16404201720103645,-2.507170368236663E-4,-0.7174031007473678,-0.8565002558347017,0.2995649136081756,0.18314088389956434,0.4952899598241306,0.5416251971649437,-0.2704704630081494,-1.0060087083190186,-1.1333656608404314,-1.3253828712541,-0.2704704630081494,-1.0060087083190186,-1.1333656608404314,-1.3253828712541,1,1,1,1
1438794875510145,34872,0.8307150729548782,0.7451760951456631,0.8274251122699084,0.8340050336398481,0.018544332884001695,0.06553833940479857,-0.42716693587700033,-0.5330697928040334,0.16404201720103645,-0.006772321813158943,-0.7028016329766352,-0.8623535570340971,0.2995649136081756,0.20618791996869765,0.4671997267887417,0.6120877318581947,-0.2704704630081494,-0.9831737425382349,-1.147352546167199,-1.3257262032133295,-0.2704704630081494,-0.9831737425382349,-1.147352546167199,-1.3257262032133295,1,1,1,1
1438794875569424,35024,0.817555230214999,0.7665608395979668,0.8455198960372424,0.8570347584346367,0.018544332884001695,0.20191065066108357,-0.4529760925632909,-0.45644906568316884,0.16404201720103645,-0.013851308698784804,-0.7274911238461566,-0.845100038252168,0.2995649136081756,0.24076603636072982,0.2986284756016312,0.7142133011746682,-0.2704704630081494,-0.9643630193133814,-1.211291256045959,-1.3157018739354693,-0.2704704630081494,-0.9643630193133814,-1.211291256045959,-1.3157018739354693,1,1,1,1
1438794875722355,35087,0.8290700926123933,0.7698508002829367,0.8471648763797273,0.8619696994620916,0.018544332884001695,0.2984956961387472,-0.4530967108055679,-0.3804806257318339,0.16404201720103645,-0.019213747445033933,-0.7499520644321233,-0.8141089247390679,0.2995649136081756,0.2650213758601271,0.11234837643308666,0.8148307861509986,-0.2704704630081494,-0.9469889683090679,-1.2717318205859496,-1.298802153781121,-0.2704704630081494,-0.9469889683090679,-1.2717318205859496,-1.298802153781121,1,1,1,1
1438794875805975,35239,0.7912355447352405,0.7484660558306329,0.8520998174071821,0.8603247191196066,0.018544332884001695,0.339344346081299,-0.4672728978968587,-0.3708211119398467,0.16404201720103645,-0.02205734564626051,-0.7652191929759082,-0.7844249166168215,0.2995649136081756,0.2700775071971739,-0.040661118034130674,0.8887094711081601,-0.2704704630081494,-0.9292853616605546,-1.3196512637127291,-1.2840121213166873,-0.2704704630081494,-0.9292853616605546,-1.3196512637127291,-1.2840121213166873,1,1,1,1
1438794875957741,35326,0.8257801319274235,0.7731407609679065,0.8570347584346367,0.8603247191196066,0.018544332884001695,0.3554930501535079,-0.5217966430117996,-0.3708211119398467,0.16404201720103645,-0.024312869496800508,-0.773167261782407,-0.7664317845895746,0.2995649136081756,0.2671510287514574,-0.11716443883589818,0.929399704117906,-0.2704704630081494,-0.9127369124661263,-1.3552937505112943,-1.2766198608771009,-0.2704704630081494,-0.9127369124661263,-1.3552937505112943,-1.2766198608771009,1,1,1,1
1438794876023420,35394,0.8372949943248179,0.7649158592554819,0.8504548370646972,0.8553897780921519,0.018544332884001695,0.3554930501535079,-0.599910461548698,-0.3708211119398467,0.16404201720103645,-0.024312869496800508,-0.7753238181444644,-0.7612315241086526,0.2995649136081756,0.2671510287514574,-0.1418457259753659,0.943653131761728,-0.2704704630081494,-0.9127369124661263,-1.3874049647190363,-1.2767837827525272,-0.2704704630081494,-0.9127369124661263,-1.3874049647190363,-1.2767837827525272,1,1,1,1
1438794876091240,35547,0.8438749156947576,0.7649158592554819,0.8488098567222122,0.8422299353522726,0.018544332884001695,0.3554930501535079,-0.6532589448381042,-0.3639714028970244,0.16404201720103645,-0.024312869496800508,-0.7734829161793919,-0.7657143144008398,0.2995649136081756,0.2671510287514574,-0.1533991345274914,0.9442268875605312,-0.2704704630081494,-0.9127369124661263,-1.4193985116456156,-1.280966712523658,-0.2704704630081494,-0.9127369124661263,-1.4193985116456156,-1.280966712523658,1,1,1,1
1438794876246453,35612,0.8060403678176047,0.7451760951456631,0.8389399746673027,0.8405849550097877,0.018544332884001695,0.3554930501535079,-0.7041196554550143,-0.3639714028970244,0.16404201720103645,-0.03387339142807601,-0.7723738401901632,-0.7754402955293801,0.2995649136081756,0.23372673455573045,-0.16189159730667615,0.9398979931598924,-0.2704704630081494,-0.9129180557278717,-1.4469573401077105,-1.2836812215086064,-0.2704704630081494,-0.9129180557278717,-1.4469573401077105,-1.2836812215086064,1,1,1,1
1438794876310009,35673,0.8537447977496669,0.7517560165156028,0.835650013982333,0.8323600532973632,0.018544332884001695,0.3554930501535079,-0.7496636579546723,-0.36033247930627715,0.16404201720103645,-0.04475420073361011,-0.7734729760666651,-0.7860193445750945,0.2995649136081756,0.21178191965174004,-0.16485588863196313,0.933802036883293,-0.2704704630081494,-0.9032091329500971,-1.4702696995636944,-1.2829790420544571,-0.2704704630081494,-0.9032091329500971,-1.4702696995636944,-1.2829790420544571,1,1,1,1
1438794876390406,35826,0.8471648763797273,0.7501110361731178,0.8422299353522726,0.8586797387771217,0.018544332884001695,0.3554930501535079,-0.7516969007617622,-0.36635010089850284,0.16404201720103645,-0.052153006051717514,-0.778127619976944,-0.797975105784632,0.2995649136081756,0.21107597053352165,-0.17031822985459774,0.9263110060202401,-0.2704704630081494,-0.8837752078182802,-1.4887092944925389,-1.2805224364395567,-0.2704704630081494,-0.8837752078182802,-1.4887092944925389,-1.2805224364395567,1,1,1,1
1438794876545633,35910,0.8126202891875443,0.7139214686384499,0.8340050336398481,0.8537447977496669,0.018544332884001695,0.3554930501535079,-0.7516969007617622,-0.37217863885918223,0.16404201720103645,-0.05466968859336941,-0.7841891358985149,-0.8098423457642213,0.2995649136081756,0.23050034787408943,-0.18192293095641396,0.9195225459693406,-0.2704704630081494,-0.8583057387597351,-1.501592627854827,-1.2782736998536652,-0.2704704630081494,-0.8583057387597351,-1.501592627854827,-1.2782736998536652,1,1,1,1
1438794876608289,35978,0.8340050336398481,0.7402411541182083,0.8422299353522726,0.8586797387771217,0.018544332884001695,0.3554930501535079,-0.7516969007617622,-0.3831173693241402,0.16404201720103645,-0.054672987345064976,-0.7904441868259536,-0.8205240740613228,0.2995649136081756,0.26251000719721534,-0.20008258398564388,0.9165434120087589,-0.2704704630081494,-0.8342245552359204,-1.5065375045969964,-1.2763331056216944,-0.2704704630081494,-0.8342245552359204,-1.5065375045969964,-1.2763331056216944,1,1,1,1
1438794876676939,36110,0.817555230214999,0.7484660558306329,0.8438749156947576,0.8455198960372424,0.018544332884001695,0.3554930501535079,-0.7488874484855088,-0.3831173693241402,0.16404201720103645,-0.05664218625306049,-0.798417054457458,-0.8267320995694838,0.2995649136081756,0.30132124801899174,-0.21777857471489429,0.917312606573584,-0.2704704630081494,-0.8159558569140847,-1.503965404106136,-1.2768975836401355,-0.2704704630081494,-0.8159558569140847,-1.503965404106136,-1.2768975836401355,1,1,1,1
1438794876828192,36190,0.817555230214999,0.7583359378855423,0.8389399746673027,0.8405849550097877,0.018544332884001695,0.3391617546408921,-0.7488874484855088,-0.3831173693241402,0.16404201720103645,-0.06120301637420242,-0.8108784381575455,-0.828329755539959,0.2995649136081756,0.34244086658307354,-0.22681024538402003,0.9165700509593019,-0.2704704630081494,-0.8040589890095802,-1.497301612364619,-1.2816929687472016,-0.2704704630081494,-0.8040589890095802,-1.497301612364619,-1.2816929687472016,1,1,1,1
1438794876887421,36342,0.7978154661051802,0.7451760951456631,0.8389399746673027,0.8323600532973632,0.018544332884001695,0.3391617546408921,-0.7118231951641524,-0.3831173693241402,0.16404201720103645,-0.06120301637420242,-0.8284685108368426,-0.8315326318000442,0.2995649136081756,0.34244086658307354,-0.22635182459430742,0.9021721505159295,-0.2704704630081494,-0.8040589890095802,-1.4893627803852914,-1.2931233483671174,-0.2704704630081494,-0.8040589890095802,-1.4893627803852914,-1.2931233483671174,1,1,1,1
1438794877059857,36430,0.7912355447352405,0.7566909575430574,0.8471648763797273,0.8389399746673027,0.018544332884001695,0.3391617546408921,-0.6676632849544268,-0.39035970462715724,0.16404201720103645,-0.06120301637420242,-0.8505869583908899,-0.8441171559375344,0.2995649136081756,0.34244086658307354,-0.2241231178135118,0.860049006730669,-0.2704704630081494,-0.8040589890095802,-1.478739743200393,-1.3140206408161368,-0.2704704630081494,-0.8040589890095802,-1.478739743200393,-1.3140206408161368,1,1,1,1
1438794877128251,36497,0.7895905643927555,0.7616258985705122,0.8504548370646972,0.8471648763797273,0.018544332884001695,0.3391617546408921,-0.6436416323234877,-0.3897174689146622,0.16404201720103645,-0.06120301637420242,-0.8729580794554775,-0.8713245281455931,0.2995649136081756,0.34244086658307354,-0.22923842424773147,0.7805375898120729,-0.2704704630081494,-0.8040589890095802,-1.463642848078194,-1.3446183387176665,-0.2704704630081494,-0.8040589890095802,-1.463642848078194,-1.3446183387176665,1,1,1,1
1438794877175236,36645,0.7846556233653008,0.7468210754881479,0.8257801319274235,0.8422299353522726,0.018544332884001695,0.3391617546408921,-0.6239463756842284,-0.3882454104383352,0.16404201720103645,-0.06120301637420242,-0.8902288948352911,-0.9100877435206572,0.2995649136081756,0.34244086658307354,-0.2414877958920754,0.6648118098354706,-0.2704704630081494,-0.8040589890095802,-1.4435019233859512,-1.3797983652652768,-0.2704704630081494,-0.8040589890095802,-1.4435019233859512,-1.3797983652652768,1,1,1,1
1438794877343428,36702,0.7846556233653008,0.7517560165156028,0.8208451908999688,0.8405849550097877,0.018544332884001695,0.3391617546408921,-0.6038066500067915,-0.42724309861369186,0.16404201720103645,-0.06120301637420242,-0.9019003263997453,-0.9489765138460692,0.2995649136081756,0.34244086658307354,-0.2470434717143779,0.5348121930446689,-0.2704704630081494,-0.8040589890095802,-1.4235195390866868,-1.4101704854282415,-0.2704704630081494,-0.8040589890095802,-1.4235195390866868,-1.4101704854282415,1,1,1,1
1438794877420118,36786,0.7846556233653008,0.7468210754881479,0.8257801319274235,0.8340050336398481,0.018544332884001695,0.3391617546408921,-0.5728794091647365,-0.47245120230120313,0.16404201720103645,-0.06120301637420242,-0.9086789436530174,-0.9750245920081193,0.2995649136081756,0.34244086658307354,-0.22235845692428383,0.4338448247284165,-0.2704704630081494,-0.8040589890095802,-1.4095569963692907,-1.4304913669122803,-0.2704704630081494,-0.8040589890095802,-1.4095569963692907,-1.4304913669122803,1,1,1,1
1438794877483681,36957,0.781365662680331,0.7616258985705122,0.8405849550097877,0.8241351515849387,0.018544332884001695,0.3391617546408921,-0.5755890687507907,-0.47245120230120313,0.16404201720103645,-0.06120301637420242,-0.909252331780539,-0.9825568462783897,0.2995649136081756,0.34244086658307354,-0.15655700675362927,0.39306906029975724,-0.2704704630081494,-0.8040589890095802,-1.4020869928568143,-1.4428483579270677,-0.2704704630081494,-0.8040589890095802,-1.4020869928568143,-1.4428483579270677,1,1,1,1
1438794877634537,36997,0.7764307216528763,0.7402411541182083,0.8274251122699084,0.8257801319274235,0.018544332884001695,0.16743743037117645,-0.5806716065091363,-0.47245120230120313,0.16404201720103645,-0.05705082617251154,-0.9043116434684003,-0.9754865635553174,0.2995649136081756,0.612636849946777,-0.05312682960024622,0.393321822128626,-0.2704704630081494,-0.8583870250379373,-1.401518859616055,-1.4516292382550686,-0.2704704630081494,-0.8583870250379373,-1.401518859616055,-1.4516292382550686,1,1,1,1
1438794877695218,37061,0.7978154661051802,0.7402411541182083,0.8504548370646972,0.8455198960372424,0.20494716891855977,0.16938374102730536,-0.5644478038297218,-0.47245120230120313,-0.05393120843580843,-0.0832238756227895,-0.8929415652623631,-0.9655203826480668,0.23078573287819004,0.5713761378221694,0.06543767513603761,0.40652363681544024,-0.48476337294789745,-0.8704183181893885,-1.4057423046712179,-1.461628025070453,-0.48476337294789745,-0.8704183181893885,-1.4057423046712179,-1.461628025070453,1,1,1,1
1438794877758753,37204,0.7797206823378462,0.7517560165156028,0.8389399746673027,0.8471648763797273,0.2099292389111847,0.1895518260006078,-0.5363813923627501,-0.4809037916034115,-0.041811901656233566,-0.10338612751733242,-0.8750712135360064,-0.957494387074954,0.21589556356673206,0.5346773326983324,0.17090722117290094,0.4261249458762912,-0.47126353426146644,-0.8762223037585323,-1.4113038637218063,-1.4720823393447366,-0.47126353426146644,-0.8762223037585323,-1.4113038637218063,-1.4720823393447366,1,1,1,1
1438794877923290,37297,0.8372949943248179,0.7566909575430574,0.8455198960372424,0.8455198960372424,0.2099292389111847,0.2101188296997562,-0.4519068574712976,-0.4984826566930463,-0.041811901656233566,-0.11613805953482971,-0.8471296629917003,-0.9456926055199013,0.21589556356673206,0.5020129829931288,0.250590229724125,0.45640054528729496,-0.47126353426146644,-0.87640485838771,-1.4141464801561026,-1.4773435826837813,-0.47126353426146644,-0.87640485838771,-1.4141464801561026,-1.4773435826837813,1,1,1,1
1438794877974374,37430,0.8142652695300292,0.7682058199404518,0.8307150729548782,0.8471648763797273,0.2099292389111847,0.22233294554665162,-0.2509312151906331,-0.45080995664401574,-0.041811901656233566,-0.11872758959530805,-0.807177477029798,-0.9243230741839986,0.21589556356673206,0.47740287224793576,0.30040300388837754,0.48964284025213617,-0.47126353426146644,-0.8704668715058267,-1.4066346518175048,-1.4735037253954875,-0.47126353426146644,-0.8704668715058267,-1.4066346518175048,-1.4735037253954875,1,1,1,1
1438794878128389,37495,0.8109753088450593,0.7583359378855423,0.8290700926123933,0.8323600532973632,0.2099292389111847,0.22233294554665162,-0.03131031772987205,-0.35183972457578044,-0.041811901656233566,-0.10940470987741782,-0.7578336811952879,-0.8913205864220082,0.21589556356673206,0.4641769938628388,0.32706670950066086,0.5145549980666531,-0.47126353426146644,-0.8600226004865367,-1.3854959264395452,-1.4626806026375396,-0.47126353426146644,-0.8600226004865367,-1.3854959264395452,-1.4626806026375396,1,1,1,1
1438794878214292,37580,0.8192002105574839,0.7550459772005725,0.8274251122699084,0.8389399746673027,0.2099292389111847,0.22233294554665162,0.09912581209922167,-0.30775149699777543,-0.041811901656233566,-0.09215972913430909,-0.708191708982719,-0.8525538202471601,0.21589556356673206,0.4625165845009522,0.3412170352150455,0.5258442521199989,-0.47126353426146644,-0.8481480915055571,-1.3529862609360486,-1.4440635159327007,-0.47126353426146644,-0.8481480915055571,-1.3529862609360486,-1.4440635159327007,1,1,1,1
1438794878279085,37737,0.8224901712424537,0.7501110361731178,0.8372949943248179,0.8372949943248179,0.2099292389111847,0.22233294554665162,0.12743186904190437,-0.3217207029031827,-0.041811901656233566,-0.07336080163469418,-0.6653620588136966,-0.8179094839742053,0.21589556356673206,0.46807543914875727,0.3520377871127576,0.5247767759077178,-0.47126353426146644,-0.8381554366268416,-1.318579265073932,-1.419609642227411,-0.47126353426146644,-0.8381554366268416,-1.318579265073932,-1.419609642227411,1,1,1,1
1438794878435443,37797,0.8224901712424537,0.7534009968580876,0.8389399746673027,0.8405849550097877,0.2099292389111847,0.22233294554665162,0.12743186904190437,-0.3210289280125441,-0.041811901656233566,-0.06024655040127431,-0.6346035184421427,-0.7961729185277948,0.21589556356673206,0.4748507740752827,0.3674357327737983,0.5179127981821969,-0.47126353426146644,-0.8318605202893448,-1.2912278217206656,-1.3924064832661647,-0.47126353426146644,-0.8318605202893448,-1.2912278217206656,-1.3924064832661647,1,1,1,1
1438794878497476,37864,0.8208451908999688,0.7649158592554819,0.8471648763797273,0.8488098567222122,0.2099292389111847,0.22233294554665162,0.12743186904190437,-0.3210289280125441,-0.041811901656233566,-0.05509727411476836,-0.613224034260082,-0.7900415673737576,0.21589556356673206,0.48065747552387406,0.38991749920642405,0.5129870674748408,-0.47126353426146644,-0.8294938630804912,-1.2771605146453424,-1.3660704843917149,-0.47126353426146644,-0.8294938630804912,-1.2771605146453424,-1.3660704843917149,1,1,1,1
1438794878581590,38013,0.8224901712424537,0.7501110361731178,0.8389399746673027,0.8504548370646972,0.2099292389111847,0.1862324330218946,0.12743186904190437,-0.3210289280125441,-0.041811901656233566,-0.07719784915950191,-0.5989260867471217,-0.7968705063069863,0.21589556356673206,0.43605632615228646,0.41764909319450133,0.5123069831746683,-0.47126353426146644,-0.839597128049786,-1.2760925238960337,-1.3436288935293865,-0.47126353426146644,-0.839597128049786,-1.2760925238960337,-1.3436288935293865,1,1,1,1
1438794878732576,38103,0.817555230214999,0.7566909575430574,0.8422299353522726,0.8438749156947576,0.17257332527420005,0.18212097662856452,0.12743186904190437,-0.3210289280125441,-0.07117766673265856,-0.09559947090758827,-0.5884969810832287,-0.8125044527069495,0.19513616923275484,0.400999101734868,0.4456492494011649,0.5126325668173365,-0.49257292566530153,-0.8461562866839026,-1.2828334020180792,-1.32815757238195,-0.49257292566530153,-0.8461562866839026,-1.2828334020180792,-1.32815757238195,1,1,1,1
1438794878801966,38162,0.8257801319274235,0.7698508002829367,0.8389399746673027,0.8438749156947576,0.17257332527420005,0.18212097662856452,0.12743186904190437,-0.3210289280125441,-0.07117766673265856,-0.10832449099219783,-0.5811138281901915,-0.8320221704581695,0.19513616923275484,0.39376722476511383,0.4681531787719497,0.5105928202819735,-0.49257292566530153,-0.8479419459725775,-1.2888199233713962,-1.3208284793810692,-0.49257292566530153,-0.8479419459725775,-1.2888199233713962,-1.3208284793810692,1,1,1,1
1438794878859546,38329,0.8307150729548782,0.7484660558306329,0.8389399746673027,0.8340050336398481,0.17257332527420005,0.18212097662856452,0.12743186904190437,-0.3210289280125441,-0.07117766673265856,-0.11675031676061735,-0.5765869463785371,-0.8521523101366643,0.19513616923275484,0.4099977507109435,0.479919736783055,0.503869422473917,-0.49257292566530153,-0.8479048220999725,-1.2880549934148884,-1.3206732781497834,-0.49257292566530153,-0.8479048220999725,-1.2880549934148884,-1.3206732781497834,1,1,1,1
1438794879005973,38368,0.8241351515849387,0.7385961737757234,0.8290700926123933,0.835650013982333,0.17257332527420005,0.18212097662856452,0.12743186904190437,-0.3210289280125441,-0.07117766673265856,-0.12219815430004008,-0.5738969607038676,-0.869084682612598,0.19513616923275484,0.43373291249440665,0.47569704648670286,0.4908929191261632,-0.49257292566530153,-0.8473339099796832,-1.2797548552742826,-1.3244284972846418,-0.49257292566530153,-0.8473339099796832,-1.2797548552742826,-1.3244284972846418,1,1,1,1
1438794879086494,38524,0.8471648763797273,0.7682058199404518,0.8340050336398481,0.835650013982333,0.17257332527420005,0.18212097662856452,0.12743186904190437,-0.3210289280125441,-0.07117766673265856,-0.1253075496686938,-0.571701946636454,-0.8799180506638301,0.19513616923275484,0.4554131464617643,0.4508429577248649,0.4703854098803149,-0.49257292566530153,-0.8450561671457241,-1.2679537347723795,-1.3286235891795573,-0.49257292566530153,-0.8450561671457241,-1.2679537347723795,-1.3286235891795573,1,1,1,1
1438794879243237,38613,0.8471648763797273,0.7566909575430574,0.8257801319274235,0.8405849550097877,0.17257332527420005,0.14999815565608451,0.12743186904190437,-0.3210289280125441,-0.07117766673265856,-0.125913006420922,-0.5709284295910024,-0.8808193465666914,0.19513616923275484,0.47581122220000055,0.40344617906820485,0.4399654200129011,-0.49257292566530153,-0.8401106177871209,-1.2559270809449252,-1.3306579453568004,-0.49257292566530153,-0.8401106177871209,-1.2559270809449252,-1.3306579453568004,1,1,1,1
1438794879311659,38677,0.8389399746673027,0.7698508002829367,0.8340050336398481,0.8520998174071821,0.17257332527420005,0.10802086103666458,0.12743186904190437,-0.3210289280125441,-0.07117766673265856,-0.12431837567916977,-0.5728113371920177,-0.8749619785362113,0.19513616923275484,0.5025866544636733,0.3394602285149006,0.39835596249022986,-0.49257292566530153,-0.8326427636114967,-1.2454363937741404,-1.3318381215737676,-0.49257292566530153,-0.8326427636114967,-1.2454363937741404,-1.3318381215737676,1,1,1,1
1438794879396281,38814,0.8060403678176047,0.7385961737757234,0.8192002105574839,0.8405849550097877,0.17257332527420005,0.09151887862852244,0.12743186904190437,-0.3210289280125441,-0.07117766673265856,-0.12196203396459025,-0.5802437362113174,-0.8686041872533696,0.19513616923275484,0.5383647079822753,0.2703503700494821,0.34472443782299844,-0.49257292566530153,-0.8236983167870973,-1.2377321315676466,-1.3367160819174482,-0.49257292566530153,-0.8236983167870973,-1.2377321315676466,-1.3367160819174482,1,1,1,1
1438794879553086,38919,0.8076853481600895,0.7468210754881479,0.8208451908999688,0.8372949943248179,0.17257332527420005,0.0757807009935767,0.12743186904190437,-0.3210289280125441,-0.07117766673265856,-0.12102473653182572,-0.59612605930198,-0.8717523462969002,0.19513616923275484,0.5766818715127924,0.21112195133262784,0.285090884110568,-0.49257292566530153,-0.8160803927196738,-1.23620658191604,-1.3496284790879292,-0.49257292566530153,-0.8160803927196738,-1.23620658191604,-1.3496284790879292,1,1,1,1
1438794879596267,38958,0.8208451908999688,0.7517560165156028,0.8224901712424537,0.8438749156947576,0.10600200663476965,0.06823609619334109,0.12743186904190437,-0.31582544328490275,0.09353584533963033,-0.12444386149746677,-0.6220236215289442,-0.8914005522982427,0.37316660231234744,0.6076052204115626,0.16982091605282892,0.23407952118183625,-0.39482251838090404,-0.8122191057730063,-1.2446308103808779,-1.3730663692315557,-0.39482251838090404,-0.8122191057730063,-1.2446308103808779,-1.3730663692315557,1,1,1,1
1438794879696407,39109,0.8389399746673027,0.7385961737757234,0.8241351515849387,0.8471648763797273,0.219629570432982,0.060659117809810766,0.11009012661125075,-0.32930539383969326,0.11583734420258573,-0.13376065021448472,-0.6557916934379947,-0.9295681080054292,0.5128566939487317,0.6249853761000823,0.1429509929278376,0.2024234362113765,-0.394189976685734,-0.8134228704398776,-1.264443421009191,-1.4068814324245276,-0.394189976685734,-0.8134228704398776,-1.264443421009191,-1.4068814324245276,1,1,1,1
1438794879806611,39173,0.8389399746673027,0.7583359378855423,0.8224901712424537,0.8438749156947576,0.24569074475479014,0.0692405875229571,0.035745729010393294,-0.3838179949214486,0.13266147023637953,-0.14980049524594427,-0.6942648905961244,-0.9795349606046838,0.6317521045835598,0.6309920016015083,0.12560964283600934,0.18788917158960755,-0.38287810580084536,-0.819823924545414,-1.2914855812629535,-1.4485940402045308,-0.38287810580084536,-0.819823924545414,-1.2914855812629535,-1.4485940402045308,1,1,1,1
1438794879890957,39253,0.8307150729548782,0.7501110361731178,0.8323600532973632,0.8389399746673027,0.2650870079448306,0.045039050446690675,-0.10372088724187298,-0.47359440214046555,0.13932654328077043,-0.16988823609207682,-0.7309647052357386,-1.02396999862557,0.720790675961862,0.6320395328712147,0.10958095962856472,0.17821484913772528,-0.3640129979050291,-0.8303332019287611,-1.3184588931847887,-1.493760004777443,-0.3640129979050291,-0.8303332019287611,-1.3184588931847887,-1.493760004777443,1,1,1,1
1438794879950431,39404,1.011662910628218,0.7435311148031782,0.8553897780921519,0.8109753088450593,0.2650870079448306,0.028358598398924156,-0.3044228771774706,-0.4970686862815741,0.13932654328077043,-0.18624505340119088,-0.7624459470507577,-1.044507846747384,0.720790675961862,0.6370693970633444,0.086652787359553,0.1655643329475134,-0.3640129979050291,-0.8327647934928978,-1.3362840470195927,-1.5359822935870984,-0.3640129979050291,-0.8327647934928978,-1.3362840470195927,-1.5359822935870984,1,1,1,1
1438794880101890,39472,1.0379825961079767,0.7731407609679065,0.8882893849418501,0.8307150729548782,0.2650870079448306,0.018356412282182395,-0.4705280008994744,-0.5078927331347834,0.13932654328077043,-0.1941589646284018,-0.7833101198715821,-1.037544537989271,0.720790675961862,0.6426900842806973,0.05290477715573766,0.16205309328876072,-0.3640129979050291,-0.8320502773994604,-1.3195580261204936,-1.5730175390245722,-0.3640129979050291,-0.8320502773994604,-1.3195580261204936,-1.5730175390245722,1,1,1,1
1438794880169318,39627,0.027964665822243426,0.8734845618594859,0.8504548370646972,0.8849994242568802,0.2650870079448306,-0.004243729134202035,-0.4534968406872923,-0.5078927331347834,0.13932654328077043,-0.1939046309515993,-0.7856390250089089,-1.0148217962924657,0.720790675961862,0.6484512528331264,0.02030595927932711,0.20108263928720288,-0.3640129979050291,-0.8287636397876438,-1.2192538373554163,-1.5982183764941902,-0.3640129979050291,-0.8287636397876438,-1.2192538373554163,-1.5982183764941902,1,1,1,1
1438794880325344,39689,0.027964665822243426,0.8636146798045764,0.8537447977496669,0.8817094635719104,0.2650870079448306,-0.02914320331022377,-0.45576650684994224,-0.4933861352392008,0.13932654328077043,-0.18696374750067546,-0.754141774388605,-0.9884759189309088,0.720790675961862,0.6539594247252976,0.026435300071269787,0.3170404540700503,-0.3640129979050291,-0.8231843605302059,-1.0032136647173808,-1.6059499368560317,-0.3640129979050291,-0.8231843605302059,-1.0032136647173808,-1.6059499368560317,1,1,1,1
